,year,km_driven,mileage,engine,max_power,torque,max_torque_rpm,fuel_CNG,fuel_Diesel,fuel_LPG,fuel_Petrol,owner_First Owner,owner_Fourth & Above Owner,owner_Second Owner,owner_Test Drive Car,owner_Third Owner,seats_2,seats_4,seats_5,seats_6,seats_7,seats_8,seats_9,seats_10,seats_14,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual,brand_Chevrolet,brand_Ford,brand_Honda,brand_Hyundai,brand_Mahindra,brand_Maruti,brand_Nissan,brand_Renault,brand_Skoda,brand_Tata,brand_Toyota,brand_Volkswagen,brand_Другое,power_per_liter,torque_per_liter,specific_power,year_squared,owner_third_or_more,premium_seller_first_owner,risk_combination,low_mileage_first_owner
10,-2.05808701967629,0.43365232377600876,-0.5346305971787938,-0.898743561320487,-0.8810380401859353,-0.9893504901878396,1.6952804781927158,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15791547534838107,0.0675901938010239,-0.018671596945084475,-2.0569255537613915,0.0,0.0,0.0,0.0
11,-1.081350747691432,1.0995865381986663,-0.03282810788479825,-0.37364298250591443,-0.4419776103630156,0.19218562419730717,-0.8723045754317682,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09210713602607719,-0.5657376875256634,-0.006207711069614326,-1.0822988949759855,0.0,0.0,0.0,0.0
12,-1.569718883683861,0.10068521656467998,-0.015265020759509232,-0.37364298250591443,-0.1905444433565093,-0.12429726358442858,-0.46149096685185076,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31069869564001,-0.23361129315779874,-0.005054201643160235,-1.5698550312094421,0.0,0.0,0.0,0.0
13,-1.081350747691432,0.26716877017034435,-0.1331886057435979,-0.7587167403032676,-0.6599284712103644,-0.9260539126314925,0.6682464567429222,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1938114779480963,0.11454080073211637,-0.015779502363455256,-1.0822988949759855,0.0,0.0,0.0,0.0
14,0.6279377282820693,-0.5652489978579776,-0.3213645392288462,-0.47660388031269335,-0.18612225197699786,-0.5990215952570322,0.7195981578154119,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3494994428936368,0.12877497929890272,-0.012920532808763461,0.6279717895829834,0.0,0.0,0.0,1.0
15,-0.34879854370278857,-0.34882037817061384,0.8955064973090933,-0.06887872499784879,0.06657439828079757,0.505176228806667,-0.6155460700693197,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7903258663656502,-3.239912839063477,0.003439993705777414,-0.3500541649729743,0.0,0.0,0.0,0.0
16,-2.790639223664933,0.10068521656467998,0.06753238997400049,-1.304409498679196,-1.3137810537524102,-1.158141363671432,0.1547294460180254,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1491822466477888,-0.01590952251477263,-0.03653485300337174,-2.786620811936489,0.0,0.0,0.0,0.0
17,0.6279377282820693,0.43365232377600876,0.780091924771474,-0.06887872499784879,0.026458805052372678,0.5055036831012254,-0.743925322750544,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6011369138658267,-3.241776966417442,0.0008554636460546163,0.6279717895829834,0.0,0.0,0.0,1.0
18,-0.592982611699003,0.43365232377600876,0.39370400801509775,0.06497044215096383,-0.7515310069288154,-0.12429726358442858,-0.8723045754317682,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2338524671840005,-1.1142156370037963,-0.015884929753171143,-0.5942571450610216,0.0,0.0,0.0,0.0
19,0.8721217962782838,-0.3987654442523132,1.5227596089265876,0.14116150652798024,0.3382232973079275,0.2976799201245524,-1.1290630807942166,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3019594076855205,0.4628289646665935,0.017639959983821014,0.872781786772915,0.0,0.0,0.0,1.0
20,0.38375366028585484,-0.5652489978579776,1.7962419655918151,-0.37364298250591443,-0.4388189022347933,0.19218562419730717,-0.8723045754317682,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09485326114685513,-0.5657376875256634,-0.03085111892601093,0.3832831958134287,0.0,0.0,0.0,1.0
21,-0.34879854370278857,-0.03250162631985153,0.5191546303385967,-0.37364298250591443,0.028669900742128173,0.2976799201245524,-1.1290630807942166,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5012797790220068,-0.676446485648285,0.0012002739177782613,-0.3500541649729743,0.0,0.0,0.0,1.0
22,0.6279377282820693,-0.4820072210551454,0.4940645058738965,-0.47866309826882897,-0.15137646256655116,-0.5990215952570322,1.181763467467819,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.37362496415219987,0.12665482600676833,-0.008728957198207226,0.6279717895829834,0.0,0.0,0.0,1.0
23,0.8721217962782838,-0.7650292621847748,1.3220386132089892,-1.304409498679196,-1.2821939724701856,-1.0842953565223603,0.6682464567429222,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1570484143006685,-0.038107993082065236,-0.16804929769975768,0.872781786772915,0.0,0.0,0.0,1.0
24,-0.10461447570657409,-0.06579833704098441,-0.30881947699649615,-0.37364298250591443,-0.4451363184912383,0.007570606324627982,-1.1290630807942166,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08936101090529895,-0.3719972908110757,-0.014412870264020593,-0.10572978146455017,0.0,0.0,0.0,1.0
25,-1.081350747691432,0.7666194309873375,-0.1331886057435979,-0.7587167403032676,-0.6599284712103644,-0.9260539126314925,0.6682464567429222,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1938114779480963,0.11454080073211637,-0.011237497588256666,-1.0822988949759855,0.0,0.0,0.0,1.0
26,1.1163058642744983,-0.8149743282664742,-0.6600812195022926,-1.304409498679196,-1.6959847372673256,-1.1897896524496057,-0.3587875647068714,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.054001618047945,-0.006395892271647195,-0.28247879224113553,1.1177131873832233,0.0,0.0,0.0,1.0
27,0.8721217962782838,-0.06579833704098441,1.2216781153501906,-0.37364298250591443,0.01919377635746093,0.2976799201245524,-1.1290630807942166,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4930414036596727,-0.676446485648285,0.0009199409894949529,0.872781786772915,0.0,0.0,0.0,1.0
28,-2.5464551556687187,-0.3987654442523132,-0.015265020759509232,-0.37364298250591443,-0.1905444433565093,-0.12429726358442858,-0.46149096685185076,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.31069869564001,-0.23361129315779874,-0.00949046588278605,-2.5435104626318332,0.0,0.0,0.0,0.0
29,-0.34879854370278857,-0.6484907746608097,-1.3626047045138865,-1.304409498679196,-1.670715072241546,-1.1811331597558516,0.1547294460180254,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06029455217024873,-0.008998076271797254,-0.14633657823348592,-0.3500541649729743,0.0,0.0,0.0,0.0
30,0.8721217962782838,-0.9614798554394588,1.2216781153501906,-0.37364298250591443,0.01919377635746093,0.2976799201245524,-1.1290630807942166,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4930414036596727,-0.676446485648285,0.015657348472272622,0.872781786772915,0.0,0.0,0.0,1.0
31,1.3604899322707127,-1.0646996586749706,3.514915491423749,-1.304409498679196,-1.5033035414457567,-1.179240222856881,0.6682464567429222,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10198524073051085,-0.009567102352689021,0.7170569022035812,1.3627659914139088,0.0,0.0,0.0,0.0
32,1.3604899322707127,-0.9814578818721386,1.133862679723741,-0.8884474715398091,-0.6567697630821421,-0.8627573350751453,0.6682464567429222,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23622322079377875,0.016721179707824326,-1.0923848199198476,1.3627659914139088,0.0,0.0,0.0,1.0
33,1.3604899322707127,-1.147941435477803,-0.6099009705728933,0.33266877644858905,1.0552500424144222,-0.2192421299189493,2.0547423857001434,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554057523132566,-0.6224699984749439,-0.21975361358736764,1.3627659914139088,0.0,0.0,0.0,1.0
34,0.6279377282820693,-0.5319522871368447,0.3008705474957083,-0.47660388031269335,-0.6599284712103644,-0.715065320777002,1.181763467467819,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.02656762587126953,0.2242465521328174,-0.043209163642792724,0.6279717895829834,0.0,0.0,0.0,1.0
35,-0.592982611699003,-0.2322818906466488,-1.3801677916391764,1.5434889346563094,1.583701912266037,1.5636114712514955,-0.6668977711418095,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.14305293853913117,0.03317137410799378,0.0639227775552384,-0.5942571450610216,0.0,0.0,0.0,0.0
36,-0.34879854370278857,0.034091795122414226,-0.8357120907551908,-1.304409498679196,-1.6075409096770972,-1.1897896524496057,-0.3587875647068714,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07602688747600805,-0.006395892271647195,-0.04766937587492583,-0.3500541649729743,0.0,0.0,0.0,1.0
37,1.3604899322707127,-1.147941435477803,-0.860802215219891,-0.126536827769645,2.301992140623821,0.8251513997607787,-0.743925322750544,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-6.385906515928086,-2.921028677941094,-0.47972310759249176,1.3627659914139088,0.0,0.0,0.0,1.0
38,1.1163058642744983,-0.750045742360265,-0.4091799748552949,0.13910228857184465,0.9289017172855244,-0.28253870747529647,1.797983880337695,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6928630474710038,-1.1604935814305941,0.11492841775138442,1.1177131873832233,0.0,0.0,0.0,1.0
39,-0.10461447570657409,0.20556985533624855,-0.6600812195022926,0.13910228857184465,0.8973146360033,-0.27198927788257193,2.0033906846276537,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.619099316406869,-1.1307560652869855,0.023246986541626453,-0.10572978146455017,0.0,0.0,0.0,1.0
40,1.1163058642744983,-0.6884468275261693,1.2216781153501906,-0.37364298250591443,0.01919377635746093,0.2976799201245524,-1.1290630807942166,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4930414036596727,-0.676446485648285,0.0021866187589745316,1.1177131873832233,0.0,0.0,0.0,1.0
41,1.1163058642744983,-1.0597051520668008,1.133862679723741,-0.8884474715398091,-0.6583491171462532,-0.8627573350751453,0.6682464567429222,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2356457694455952,0.016721179707824326,0.3404436290092872,1.1177131873832233,0.0,0.0,0.0,1.0
42,0.13956959228964036,0.05074015048298066,-1.7264115092520331,3.197040953433179,2.546160278935415,1.8062483518841594,-0.46149096685185076,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.21764945281904777,-0.1425190550870994,0.07503868497142005,0.13871600546425084,0.0,0.0,0.0,1.0
43,-0.10461447570657409,0.4170039684154423,-1.6160149616073543,2.1921425908390164,0.38244521110304186,0.2976799201245524,-0.46149096685185076,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-0.4196827330451533,-0.310806016588054,0.008612085527016849,-0.10572978146455017,0.0,0.0,0.0,1.0
44,0.13956959228964036,-0.7683589332568881,-1.161883708796288,1.4693570882354285,1.0362977936450877,0.2976799201245524,-0.23040831202564718,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.24725478651798746,-0.28461376647344516,0.13829424696285347,0.13871600546425084,0.0,0.0,0.0,0.0
45,0.38375366028585484,-0.4020951153244265,1.3220386132089892,0.14116150652798024,0.33917090974639424,0.2976799201245524,-1.1290630807942166,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30414003838088327,0.4628289646665935,0.01778549324957365,0.3832831958134287,0.0,0.0,0.0,1.0
46,-0.10461447570657409,1.2827184471648971,-1.4880553268373853,2.1571358855847116,2.76916507278792,2.4075658386694574,-0.6155460700693197,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.059351850520145674,0.0735811233356648,0.037708575434465916,-0.10572978146455017,0.0,0.0,0.0,1.0
47,0.38375366028585484,-0.32051817405765093,1.6482102312500866,0.14116150652798024,0.3382232973079275,0.2976799201245524,-1.1290630807942166,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3019594076855205,0.4628289646665935,0.015641541083022643,0.3832831958134287,0.0,0.0,0.0,1.0
48,0.38375366028585484,-0.18233682456494948,1.9743818492911838,0.14116150652798024,0.3382232973079275,0.2976799201245524,-1.1290630807942166,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3019594076855205,0.4628289646665935,0.013046547684355389,0.3832831958134287,0.0,0.0,0.0,1.0
